03-10-1989,2154.0155,4154.0155,1154.0155,3154.0155,10154,20154
03-17-1989,2161.0162,4161.0162,1161.0162,3161.0162,10161,20161
03-25-1989,2169.0170,4169.0170,1169.0170,3169.0170,10169,20169
03-26-1989,2170.0171,4170.0171,1170.0171,3170.0171,10170,20170
03-27-1989,2171.0172,4171.0172,1171.0172,3171.0172,10171,20171
04-12-1989,2187.0188,4187.0188,1187.0188,3187.0188,10187,20187
04-13-1989,2188.0189,4188.0189,1188.0189,3188.0189,10188,20188
04-14-1989,2189.0190,4189.0190,1189.0190,3189.0190,10189,20189
04-25-1989,2200.0201,4200.0201,1200.0201,3200.0201,10200,20200
04-26-1989,2201.0202,4201.0202,1201.0202,3201.0202,10201,20201
05-02-1989,2207.0208,4207.0208,1207.0208,3207.0208,10207,20207
05-04-1989,2209.0210,4209.0210,1209.0210,3209.0210,10209,20209
05-06-1989,2211.0212,4211.0212,1211.0212,3211.0212,10211,20211
05-09-1989,2214.0215,4214.0215,1214.0215,3214.0215,10214,20214
05-15-1989,2220.0221,4220.0221,1220.0221,3220.0221,10220,20220
05-21-1989,2226.0227,4226.0227,1226.0227,3226.0227,10226,20226
05-28-1989,2233.0234,4233.0234,1233.0234,3233.0234,10233,20233
06-01-1989,2237.0238,4237.0238,1237.0238,3237.0238,10237,20237
06-02-1989,2238.0239,4238.0239,1238.0239,3238.0239,10238,20238
06-09-1989,2245.0246,4245.0246,1245.0246,3245.0246,10245,20245
06-17-1989,2253.0254,4253.0254,1253.0254,3253.0254,10253,20253
06-18-1989,2254.0255,4254.0255,1254.0255,3254.0255,10254,20254
06-19-1989,2255.0256,4255.0256,1255.0256,3255.0256,10255,20255
07-05-1989,2271.0272,4271.0272,1271.0272,3271.0272,10271,20271
07-06-1989,2272.0273,4272.0273,1272.0273,3272.0273,10272,20272
07-07-1989,2273.0274,4273.0274,1273.0274,3273.0274,10273,20273
07-18-1989,2284.0285,4284.0285,1284.0285,3284.0285,10284,20284
07-19-1989,2285.0286,4285.0286,1285.0286,3285.0286,10285,20285
07-25-1989,2291.0292,4291.0292,1291.0292,3291.0292,10291,20291
07-27-1989,2293.0294,4293.0294,1293.0294,3293.0294,10293,20293
07-29-1989,2295.0296,4295.0296,1295.0296,3295.0296,10295,20295
08-01-1989,2298.0299,4298.0299,1298.0299,3298.0299,10298,20298
08-07-1989,2304.0305,4304.0305,1304.0305,3304.0305,10304,20304
08-13-1989,2310.0311,4310.0311,1310.0311,3310.0311,10310,20310
08-20-1989,2317.0318,4317.0318,1317.0318,3317.0318,10317,20317
08-24-1989,2321.0322,4321.0322,1321.0322,3321.0322,10321,20321
08-25-1989,2322.0323,4322.0323,1322.0323,3322.0323,10322,20322
09-01-1989,2329.0330,4329.0330,1329.0330,3329.0330,10329,20329
09-09-1989,2337.0338,4337.0338,1337.0338,3337.0338,10337,20337
09-10-1989,2338.0339,4338.0339,1338.0339,3338.0339,10338,20338
09-11-1989,2339.0340,4339.0340,1339.0340,3339.0340,10339,20339
09-12-1989,2340.0341,4340.0341,1340.0341,3340.0341,10340,20340
09-13-1989,2341.0342,4341.0342,1341.0342,3341.0342,10341,20341
09-14-1989,2342.0343,4342.0343,1342.0343,3342.0343,10342,20342
09-15-1989,2343.0344,4343.0344,1343.0344,3343.0344,10343,20343
09-16-1989,2344.0345,4344.0345,1344.0345,3344.0345,10344,20344
09-17-1989,2345.0346,4345.0346,1345.0346,3345.0346,10345,20345
09-18-1989,2346.0347,4346.0347,1346.0347,3346.0347,10346,20346
09-19-1989,2347.0348,4347.0348,1347.0348,3347.0348,10347,20347
09-20-1989,2348.0349,4348.0349,1348.0349,3348.0349,10348,20348
09-21-1989,2349.0350,4349.0350,1349.0350,3349.0350,10349,20349
09-22-1989,2350.0351,4350.0351,1350.0351,3350.0351,10350,20350
09-23-1989,2351.0352,4351.0352,1351.0352,3351.0352,10351,20351
09-24-1989,2352.0353,4352.0353,1352.0353,3352.0353,10352,20352
10-10-1989,2368.0369,4368.0369,1368.0369,3368.0369,10368,20368
10-11-1989,2369.0370,4369.0370,1369.0370,3369.0370,10369,20369
10-12-1989,2370.0371,4370.0371,1370.0371,3370.0371,10370,20370
10-13-1989,2371.0372,4371.0372,1371.0372,3371.0372,10371,20371
10-14-1989,2372.0373,4372.0373,1372.0373,3372.0373,10372,20372
10-15-1989,2373.0374,4373.0374,1373.0374,3373.0374,10373,20373
10-16-1989,2374.0375,4374.0375,1374.0375,3374.0375,10374,20374
10-17-1989,2375.0376,4375.0376,1375.0376,3375.0376,10375,20375
10-26-1989,2384.0385,4384.0385,1384.0385,3384.0385,10384,20384
10-27-1989,2385.0386,4385.0386,1385.0386,3385.0386,10385,20385
10-28-1989,2386.0387,4386.0387,1386.0387,3386.0387,10386,20386
10-29-1989,2387.0388,4387.0388,1387.0388,3387.0388,10387,20387
10-30-1989,2388.0389,4388.0389,1388.0389,3388.0389,10388,20388
10-31-1989,2389.0390,4389.0390,1389.0390,3389.0390,10389,20389
11-01-1989,2390.0391,4390.0391,1390.0391,3390.0391,10390,20390
11-02-1989,2391.0392,4391.0392,1391.0392,3391.0392,10391,20391
11-03-1989,2392.0393,4392.0393,1392.0393,3392.0393,10392,20392
11-04-1989,2393.0394,4393.0394,1393.0394,3393.0394,10393,20393
11-05-1989,2394.0395,4394.0395,1394.0395,3394.0395,10394,20394
11-06-1989,2395.0396,4395.0396,1395.0396,3395.0396,10395,20395
11-07-1989,2396.0397,4396.0397,1396.0397,3396.0397,10396,20396
11-08-1989,2397.0398,4397.0398,1397.0398,3397.0398,10397,20397
11-09-1989,2398.0399,4398.0399,1398.0399,3398.0399,10398,20398
11-10-1989,2399.0400,4399.0400,1399.0400,3399.0400,10399,20399
11-11-1989,2400.0401,4400.0401,1400.0401,3400.0401,10400,20400
12-03-1989,2422.0423,4422.0423,1422.0423,3422.0423,10422,20422
12-04-1989,2423.0424,4423.0424,1423.0424,3423.0424,10423,20423
12-05-1989,2424.0425,4424.0425,1424.0425,3424.0425,10424,20424
12-06-1989,2425.0426,4425.0426,1425.0426,3425.0426,10425,20425
12-07-1989,2426.0427,4426.0427,1426.0427,3426.0427,10426,20426
12-08-1989,2427.0428,4427.0428,1427.0428,3427.0428,10427,20427
12-09-1989,2428.0429,4428.0429,1428.0429,3428.0429,10428,20428
12-10-1989,2429.0430,4429.0430,1429.0430,3429.0430,10429,20429
12-11-1989,2430.0431,4430.0431,1430.0431,3430.0431,10430,20430
12-12-1989,2431.0432,4431.0432,1431.0432,3431.0432,10431,20431
12-13-1989,2432.0433,4432.0433,1432.0433,3432.0433,10432,20432
12-14-1989,2433.0434,4433.0434,1433.0434,3433.0434,10433,20433
12-15-1989,2434.0435,4434.0435,1434.0435,3434.0435,10434,20434
12-16-1989,2435.0436,4435.0436,1435.0436,3435.0436,10435,20435
12-17-1989,2436.0437,4436.0437,1436.0437,3436.0437,10436,20436
12-18-1989,2437.0438,4437.0438,1437.0438,3437.0438,10437,20437
12-19-1989,2438.0439,4438.0439,1438.0439,3438.0439,10438,20438
12-20-1989,2439.0440,4439.0440,1439.0440,3439.0440,10439,20439
12-21-1989,2440.0441,4440.0441,1440.0441,3440.0441,10440,20440
01-31-1990,2481.0482,4481.0482,1481.0482,3481.0482,10481,20481
02-01-1990,2482.0483,4482.0483,1482.0483,3482.0483,10482,20482
02-02-1990,2483.0484,4483.0484,1483.0484,3483.0484,10483,20483
02-03-1990,2484.0485,4484.0485,1484.0485,3484.0485,10484,20484
02-04-1990,2485.0486,4485.0486,1485.0486,3485.0486,10485,20485
02-05-1990,2486.0487,4486.0487,1486.0487,3486.0487,10486,20486
02-06-1990,2487.0488,4487.0488,1487.0488,3487.0488,10487,20487
02-07-1990,2488.0489,4488.0489,1488.0489,3488.0489,10488,20488
02-08-1990,2489.0490,4489.0490,1489.0490,3489.0490,10489,20489
02-09-1990,2490.0491,4490.0491,1490.0491,3490.0491,10490,20490
02-10-1990,2491.0492,4491.0492,1491.0492,3491.0492,10491,20491
02-11-1990,2492.0493,4492.0493,1492.0493,3492.0493,10492,20492
02-12-1990,2493.0494,4493.0494,1493.0494,3493.0494,10493,20493
02-13-1990,2494.0495,4494.0495,1494.0495,3494.0495,10494,20494
02-14-1990,2495.0496,4495.0496,1495.0496,3495.0496,10495,20495
02-15-1990,2496.0497,4496.0497,1496.0497,3496.0497,10496,20496
02-16-1990,2497.0498,4497.0498,1497.0498,3497.0498,10497,20497
02-17-1990,2498.0499,4498.0499,1498.0499,3498.0499,10498,20498
02-18-1990,2499.0500,4499.0500,1499.0500,3499.0500,10499,20499
02-19-1990,2500.0501,4500.0501,1500.0501,3500.0501,10500,20500
02-20-1990,2501.0502,4501.0502,1501.0502,3501.0502,10501,20501
02-21-1990,2502.0503,4502.0503,1502.0503,3502.0503,10502,20502
02-22-1990,2503.0504,4503.0504,1503.0504,3503.0504,10503,20503
02-23-1990,2504.0505,4504.0505,1504.0505,3504.0505,10504,20504
02-24-1990,2505.0506,4505.0506,1505.0506,3505.0506,10505,20505
02-25-1990,2506.0507,4506.0507,1506.0507,3506.0507,10506,20506
02-26-1990,2507.0508,4507.0508,1507.0508,3507.0508,10507,20507
02-27-1990,2508.0509,4508.0509,1508.0509,3508.0509,10508,20508
02-28-1990,2509.0510,4509.0510,1509.0510,3509.0510,10509,20509
03-01-1990,2510.0511,4510.0511,1510.0511,3510.0511,10510,20510
03-02-1990,2511.0512,4511.0512,1511.0512,3511.0512,10511,20511
03-03-1990,2512.0513,4512.0513,1512.0513,3512.0513,10512,20512
03-04-1990,2513.0514,4513.0514,1513.0514,3513.0514,10513,20513
03-05-1990,2514.0515,4514.0515,1514.0515,3514.0515,10514,20514
03-06-1990,2515.0516,4515.0516,1515.0516,3515.0516,10515,20515
03-07-1990,2516.0517,4516.0517,1516.0517,3516.0517,10516,20516
03-08-1990,2517.0518,4517.0518,1517.0518,3517.0518,10517,20517
03-09-1990,2518.0519,4518.0519,1518.0519,3518.0519,10518,20518
03-10-1990,2519.0520,4519.0520,1519.0520,3519.0520,10519,20519
03-11-1990,2520.0521,4520.0521,1520.0521,3520.0521,10520,20520
03-12-1990,2521.0522,4521.0522,1521.0522,3521.0522,10521,20521
03-28-1990,2537.0538,4537.0538,1537.0538,3537.0538,10537,20537
03-29-1990,2538.0539,4538.0539,1538.0539,3538.0539,10538,20538
03-30-1990,2539.0540,4539.0540,1539.0540,3539.0540,10539,20539
03-31-1990,2540.0541,4540.0541,1540.0541,3540.0541,10540,20540
04-01-1990,2541.0542,4541.0542,1541.0542,3541.0542,10541,20541
04-02-1990,2542.0543,4542.0543,1542.0543,3542.0543,10542,20542
04-03-1990,2543.0544,4543.0544,1543.0544,3543.0544,10543,20543
04-04-1990,2544.0545,4544.0545,1544.0545,3544.0545,10544,20544
04-05-1990,2545.0546,4545.0546,1545.0546,3545.0546,10545,20545
04-06-1990,2546.0547,4546.0547,1546.0547,3546.0547,10546,20546
04-07-1990,2547.0548,4547.0548,1547.0548,3547.0548,10547,20547
04-08-1990,2548.0549,4548.0549,1548.0549,3548.0549,10548,20548
04-09-1990,2549.0550,4549.0550,1549.0550,3549.0550,10549,20549
04-22-1990,2562.0563,4562.0563,1562.0563,3562.0563,10562,20562
04-23-1990,2563.0564,4563.0564,1563.0564,3563.0564,10563,20563
04-24-1990,2564.0565,4564.0565,1564.0565,3564.0565,10564,20564
04-25-1990,2565.0566,4565.0566,1565.0566,3565.0566,10565,20565
04-26-1990,2566.0567,4566.0567,1566.0567,3566.0567,10566,20566
04-27-1990,2567.0568,4567.0568,1567.0568,3567.0568,10567,20567
04-28-1990,2568.0569,4568.0569,1568.0569,3568.0569,10568,20568
04-29-1990,2569.0570,4569.0570,1569.0570,3569.0570,10569,20569
04-30-1990,2570.0571,4570.0571,1570.0571,3570.0571,10570,20570
05-01-1990,2571.0572,4571.0572,1571.0572,3571.0572,10571,20571
05-02-1990,2572.0573,4572.0573,1572.0573,3572.0573,10572,20572
05-03-1990,2573.0574,4573.0574,1573.0574,3573.0574,10573,20573
05-04-1990,2574.0575,4574.0575,1574.0575,3574.0575,10574,20574
05-05-1990,2575.0576,4575.0576,1575.0576,3575.0576,10575,20575
05-06-1990,2576.0577,4576.0577,1576.0577,3576.0577,10576,20576
05-07-1990,2577.0578,4577.0578,1577.0578,3577.0578,10577,20577
05-08-1990,2578.0579,4578.0579,1578.0579,3578.0579,10578,20578
05-09-1990,2579.0580,4579.0580,1579.0580,3579.0580,10579,20579
05-10-1990,2580.0581,4580.0581,1580.0581,3580.0581,10580,20580
05-11-1990,2581.0582,4581.0582,1581.0582,3581.0582,10581,20581
05-12-1990,2582.0583,4582.0583,1582.0583,3582.0583,10582,20582
05-13-1990,2583.0584,4583.0584,1583.0584,3583.0584,10583,20583
06-04-1990,2605.0606,4605.0606,1605.0606,3605.0606,10605,20605
06-05-1990,2606.0607,4606.0607,1606.0607,3606.0607,10606,20606
06-06-1990,2607.0608,4607.0608,1607.0608,3607.0608,10607,20607
06-07-1990,2608.0609,4608.0609,1608.0609,3608.0609,10608,20608
06-08-1990,2609.0610,4609.0610,1609.0610,3609.0610,10609,20609
06-09-1990,2610.0611,4610.0611,1610.0611,3610.0611,10610,20610
06-10-1990,2611.0612,4611.0612,1611.0612,3611.0612,10611,20611
06-11-1990,2612.0613,4612.0613,1612.0613,3612.0613,10612,20612
06-12-1990,2613.0614,4613.0614,1613.0614,3613.0614,10613,20613
06-13-1990,2614.0615,4614.0615,1614.0615,3614.0615,10614,20614
06-14-1990,2615.0616,4615.0616,1615.0616,3615.0616,10615,20615
06-15-1990,2616.0617,4616.0617,1616.0617,3616.0617,10616,20616
06-16-1990,2617.0618,4617.0618,1617.0618,3617.0618,10617,20617
06-17-1990,2618.0619,4618.0619,1618.0619,3618.0619,10618,20618
06-18-1990,2619.0620,4619.0620,1619.0620,3619.0620,10619,20619
06-19-1990,2620.0621,4620.0621,1620.0621,3620.0621,10620,20620
06-20-1990,2621.0622,4621.0622,1621.0622,3621.0622,10621,20621
06-21-1990,2622.0623,4622.0623,1622.0623,3622.0623,10622,20622
06-22-1990,2623.0624,4623.0624,1623.0624,3623.0624,10623,20623
08-02-1990,2664.0665,4664.0665,1664.0665,3664.0665,10664,20664
08-03-1990,2665.0666,4665.0666,1665.0666,3665.0666,10665,20665
08-04-1990,2666.0667,4666.0667,1666.0667,3666.0667,10666,20666
08-05-1990,2667.0668,4667.0668,1667.0668,3667.0668,10667,20667
08-06-1990,2668.0669,4668.0669,1668.0669,3668.0669,10668,20668
08-07-1990,2669.0670,4669.0670,1669.0670,3669.0670,10669,20669
08-08-1990,2670.0671,4670.0671,1670.0671,3670.0671,10670,20670
08-09-1990,2671.0672,4671.0672,1671.0672,3671.0672,10671,20671
08-10-1990,2672.0673,4672.0673,1672.0673,3672.0673,10672,20672
08-11-1990,2673.0674,4673.0674,1673.0674,3673.0674,10673,20673
08-12-1990,2674.0675,4674.0675,1674.0675,3674.0675,10674,20674
08-13-1990,2675.0676,4675.0676,1675.0676,3675.0676,10675,20675
08-14-1990,2676.0677,4676.0677,1676.0677,3676.0677,10676,20676
08-15-1990,2677.0678,4677.0678,1677.0678,3677.0678,10677,20677
08-16-1990,2678.0679,4678.0679,1678.0679,3678.0679,10678,20678
08-17-1990,2679.0680,4679.0680,1679.0680,3679.0680,10679,20679
08-18-1990,2680.0681,4680.0681,1680.0681,3680.0681,10680,20680
08-19-1990,2681.0682,4681.0682,1681.0682,3681.0682,10681,20681
08-20-1990,2682.0683,4682.0683,1682.0683,3682.0683,10682,20682
08-21-1990,2683.0684,4683.0684,1683.0684,3683.0684,10683,20683
08-22-1990,2684.0685,4684.0685,1684.0685,3684.0685,10684,20684
08-23-1990,2685.0686,4685.0686,1685.0686,3685.0686,10685,20685
08-24-1990,2686.0687,4686.0687,1686.0687,3686.0687,10686,20686
08-25-1990,2687.0688,4687.0688,1687.0688,3687.0688,10687,20687
08-26-1990,2688.0689,4688.0689,1688.0689,3688.0689,10688,20688
08-27-1990,2689.0690,4689.0690,1689.0690,3689.0690,10689,20689
08-28-1990,2690.0691,4690.0691,1690.0691,3690.0691,10690,20690
08-29-1990,2691.0692,4691.0692,1691.0692,3691.0692,10691,20691
08-30-1990,2692.0693,4692.0693,1692.0693,3692.0693,10692,20692
08-31-1990,2693.0694,4693.0694,1693.0694,3693.0694,10693,20693
09-01-1990,2694.0695,4694.0695,1694.0695,3694.0695,10694,20694
09-02-1990,2695.0696,4695.0696,1695.0696,3695.0696,10695,20695
09-03-1990,2696.0697,4696.0697,1696.0697,3696.0697,10696,20696
09-04-1990,2697.0698,4697.0698,1697.0698,3697.0698,10697,20697
09-15-1990,2708.0709,4708.0709,1708.0709,3708.0709,10708,20708
09-16-1990,2709.0710,4709.0710,1709.0710,3709.0710,10709,20709
09-17-1990,2710.0711,4710.0711,1710.0711,3710.0711,10710,20710
09-18-1990,2711.0712,4711.0712,1711.0712,3711.0712,10711,20711
09-19-1990,2712.0713,4712.0713,1712.0713,3712.0713,10712,20712
09-20-1990,2713.0714,4713.0714,1713.0714,3713.0714,10713,20713
09-21-1990,2714.0715,4714.0715,1714.0715,3714.0715,10714,20714
09-22-1990,2715.0716,4715.0716,1715.0716,3715.0716,10715,20715
09-23-1990,2716.0717,4716.0717,1716.0717,3716.0717,10716,20716
09-24-1990,2717.0718,4717.0718,1717.0718,3717.0718,10717,20717
09-25-1990,2718.0719,4718.0719,1718.0719,3718.0719,10718,20718
09-26-1990,2719.0720,4719.0720,1719.0720,3719.0720,10719,20719
10-06-1990,2729.0730,4729.0730,1729.0730,3729.0730,10729,20729
10-07-1990,2730.0731,4730.0731,1730.0731,3730.0731,10730,20730
10-08-1990,2731.0732,4731.0732,1731.0732,3731.0732,10731,20731
10-09-1990,2732.0733,4732.0733,1732.0733,3732.0733,10732,20732
10-10-1990,2733.0734,4733.0734,1733.0734,3733.0734,10733,20733
10-11-1990,2734.0735,4734.0735,1734.0735,3734.0735,10734,20734
10-12-1990,2735.0736,4735.0736,1735.0736,3735.0736,10735,20735
10-13-1990,2736.0737,4736.0737,1736.0737,3736.0737,10736,20736
10-14-1990,2737.0738,4737.0738,1737.0738,3737.0738,10737,20737
10-15-1990,2738.0739,4738.0739,1738.0739,3738.0739,10738,20738
10-16-1990,2739.0740,4739.0740,1739.0740,3739.0740,10739,20739
10-17-1990,2740.0741,4740.0741,1740.0741,3740.0741,10740,20740
10-18-1990,2741.0742,4741.0742,1741.0742,3741.0742,10741,20741
10-19-1990,2742.0743,4742.0743,1742.0743,3742.0743,10742,20742
10-20-1990,2743.0744,4743.0744,1743.0744,3743.0744,10743,20743
10-21-1990,2744.0745,4744.0745,1744.0745,3744.0745,10744,20744
10-22-1990,2745.0746,4745.0746,1745.0746,3745.0746,10745,20745
10-23-1990,2746.0747,4746.0747,1746.0747,3746.0747,10746,20746
11-14-1990,2768.0769,4768.0769,1768.0769,3768.0769,10768,20768
11-15-1990,2769.0770,4769.0770,1769.0770,3769.0770,10769,20769
11-16-1990,2770.0771,4770.0771,1770.0771,3770.0771,10770,20770
11-17-1990,2771.0772,4771.0772,1771.0772,3771.0772,10771,20771
11-18-1990,2772.0773,4772.0773,1772.0773,3772.0773,10772,20772
11-19-1990,2773.0774,4773.0774,1773.0774,3773.0774,10773,20773
11-20-1990,2774.0775,4774.0775,1774.0775,3774.0775,10774,20774
11-21-1990,2775.0776,4775.0776,1775.0776,3775.0776,10775,20775
11-22-1990,2776.0777,4776.0777,1776.0777,3776.0777,10776,20776
11-23-1990,2777.0778,4777.0778,1777.0778,3777.0778,10777,20777
11-24-1990,2778.0779,4778.0779,1778.0779,3778.0779,10778,20778
11-25-1990,2779.0780,4779.0780,1779.0780,3779.0780,10779,20779
11-26-1990,2780.0781,4780.0781,1780.0781,3780.0781,10780,20780
11-27-1990,2781.0782,4781.0782,1781.0782,3781.0782,10781,20781
11-28-1990,2782.0783,4782.0783,1782.0783,3782.0783,10782,20782
11-29-1990,2783.0784,4783.0784,1783.0784,3783.0784,10783,20783
11-30-1990,2784.0785,4784.0785,1784.0785,3784.0785,10784,20784
12-01-1990,2785.0786,4785.0786,1785.0786,3785.0786,10785,20785
12-02-1990,2786.0787,4786.0787,1786.0787,3786.0787,10786,20786
02-01-1991,2847.0848,4847.0848,1847.0848,3847.0848,10847,20847
02-02-1991,2848.0849,4848.0849,1848.0849,3848.0849,10848,20848
02-03-1991,2849.0850,4849.0850,1849.0850,3849.0850,10849,20849
02-04-1991,2850.0851,4850.0851,1850.0851,3850.0851,10850,20850
02-05-1991,2851.0852,4851.0852,1851.0852,3851.0852,10851,20851
02-06-1991,2852.0853,4852.0853,1852.0853,3852.0853,10852,20852
02-07-1991,2853.0854,4853.0854,1853.0854,3853.0854,10853,20853
02-08-1991,2854.0855,4854.0855,1854.0855,3854.0855,10854,20854
02-20-1991,2866.0867,4866.0867,1866.0867,3866.0867,10866,20866
02-21-1991,2867.0868,4867.0868,1867.0868,3867.0868,10867,20867
02-22-1991,2868.0869,4868.0869,1868.0869,3868.0869,10868,20868
02-23-1991,2869.0870,4869.0870,1869.0870,3869.0870,10869,20869
02-24-1991,2870.0871,4870.0871,1870.0871,3870.0871,10870,20870
02-25-1991,2871.0872,4871.0872,1871.0872,3871.0872,10871,20871
02-26-1991,2872.0873,4872.0873,1872.0873,3872.0873,10872,20872
02-27-1991,2873.0874,4873.0874,1873.0874,3873.0874,10873,20873
02-28-1991,2874.0875,4874.0875,1874.0875,3874.0875,10874,20874
03-01-1991,2875.0876,4875.0876,1875.0876,3875.0876,10875,20875
03-02-1991,2876.0877,4876.0877,1876.0877,3876.0877,10876,20876
03-03-1991,2877.0878,4877.0878,1877.0878,3877.0878,10877,20877
03-04-1991,2878.0879,4878.0879,1878.0879,3878.0879,10878,20878
03-05-1991,2879.0880,4879.0880,1879.0880,3879.0880,10879,20879
03-06-1991,2880.0881,4880.0881,1880.0881,3880.0881,10880,20880
03-07-1991,2881.0882,4881.0882,1881.0882,3881.0882,10881,20881
03-08-1991,2882.0883,4882.0883,1882.0883,3882.0883,10882,20882
03-09-1991,2883.0884,4883.0884,1883.0884,3883.0884,10883,20883
03-10-1991,2884.0885,4884.0885,1884.0885,3884.0885,10884,20884
03-11-1991,2885.0886,4885.0886,1885.0886,3885.0886,10885,20885
03-12-1991,2886.0887,4886.0887,1886.0887,3886.0887,10886,20886
03-13-1991,2887.0888,4887.0888,1887.0888,3887.0888,10887,20887
03-14-1991,2888.0889,4888.0889,1888.0889,3888.0889,10888,20888
03-15-1991,2889.0890,4889.0890,1889.0890,3889.0890,10889,20889
03-16-1991,2890.0891,4890.0891,1890.0891,3890.0891,10890,20890
03-17-1991,2891.0892,4891.0892,1891.0892,3891.0892,10891,20891
03-18-1991,2892.0893,4892.0893,1892.0893,3892.0893,10892,20892
03-19-1991,2893.0894,4893.0894,1893.0894,3893.0894,10893,20893
03-20-1991,2894.0895,4894.0895,1894.0895,3894.0895,10894,20894
03-21-1991,2895.0896,4895.0896,1895.0896,3895.0896,10895,20895
03-22-1991,2896.0897,4896.0897,1896.0897,3896.0897,10896,20896
03-23-1991,2897.0898,4897.0898,1897.0898,3897.0898,10897,20897
03-24-1991,2898.0899,4898.0899,1898.0899,3898.0899,10898,20898
03-25-1991,2899.0900,4899.0900,1899.0900,3899.0900,10899,20899
03-26-1991,2900.0901,4900.0901,1900.0901,3900.0901,10900,20900
03-27-1991,2901.0902,4901.0902,1901.0902,3901.0902,10901,20901
03-28-1991,2902.0903,4902.0903,1902.0903,3902.0903,10902,20902
03-29-1991,2903.0904,4903.0904,1903.0904,3903.0904,10903,20903
03-30-1991,2904.0905,4904.0905,1904.0905,3904.0905,10904,20904
03-31-1991,2905.0906,4905.0906,1905.0906,3905.0906,10905,20905
04-01-1991,2906.0907,4906.0907,1906.0907,3906.0907,10906,20906
04-02-1991,2907.0908,4907.0908,1907.0908,3907.0908,10907,20907
04-03-1991,2908.0909,4908.0909,1908.0909,3908.0909,10908,20908
04-04-1991,2909.0910,4909.0910,1909.0910,3909.0910,10909,20909
04-05-1991,2910.0911,4910.0911,1910.0911,3910.0911,10910,20910
04-06-1991,2911.0912,4911.0912,1911.0912,3911.0912,10911,20911
04-07-1991,2912.0913,4912.0913,1912.0913,3912.0913,10912,20912
04-08-1991,2913.0914,4913.0914,1913.0914,3913.0914,10913,20913
04-09-1991,2914.0915,4914.0915,1914.0915,3914.0915,10914,20914
04-10-1991,2915.0916,4915.0916,1915.0916,3915.0916,10915,20915
04-11-1991,2916.0917,4916.0917,1916.0917,3916.0917,10916,20916
04-12-1991,2917.0918,4917.0918,1917.0918,3917.0918,10917,20917
04-13-1991,2918.0919,4918.0919,1918.0919,3918.0919,10918,20918
04-14-1991,2919.0920,4919.0920,1919.0920,3919.0920,10919,20919
04-15-1991,2920.0921,4920.0921,1920.0921,3920.0921,10920,20920
04-16-1991,2921.0922,4921.0922,1921.0922,3921.0922,10921,20921
04-17-1991,2922.0923,4922.0923,1922.0923,3922.0923,10922,20922
04-18-1991,2923.0924,4923.0924,1923.0924,3923.0924,10923,20923
04-19-1991,2924.0925,4924.0925,1924.0925,3924.0925,10924,20924
