5-12-1996,1,2,3,4,5,6
11-8-1996,2179.01800000003,4179.01800000004,1179.018,3179.01800000004,5179.01800000004,6179.01800000004
11-9-1996,2180.01810000003,4180.01810000004,1180.0181,3180.01810000004,5180.01810000004,6180.01810000004
11-10-1996,1,2,3,4,5,6
11-11-1996,1,2,3,4,5,6
11-12-1996,1,2,3,4,5,6
11-13-1996,1,2,3,4,5,6
11-14-1996,1,2,3,4,5,6
11-15-1996,1,2,3,4,5,6
11-16-1996,1,2,3,4,5,6
11-17-1996,1,2,3,4,5,6
11-18-1996,1,2,3,4,5,6
11-19-1996,1,2,3,4,5,6
11-20-1996,1,2,3,4,5,6
11-21-1996,1,2,3,4,5,6
11-22-1996,1,2,3,4,5,6
11-23-1996,2194.01950000003,4194.01950000004,1194.0195,3194.01950000004,5194.01950000004,6194.01950000004
11-24-1996,2195.01960000003,4195.01960000004,1195.0196,3195.01960000004,5195.01960000004,6195.01960000004
11-25-1996,1,2,3,4,5,6
11-26-1996,1,2,3,4,5,6
11-27-1996,1,2,3,4,5,6
11-28-1996,1,2,3,4,5,6
11-29-1996,1,2,3,4,5,6
11-30-1996,1,2,3,4,5,6
11-31-1996,1,2,3,4,5,6
0-1-1997,1,2,3,4,5,6
0-2-1997,2204.02050000003,4204.02050000004,1204.02049999999,3204.02050000004,5204.02050000004,6204.02050000004
0-3-1997,1,2,3,4,5,6
0-4-1997,1,2,3,4,5,6
0-5-1997,1,2,3,4,5,6
0-6-1997,1,2,3,4,5,6
0-7-1997,1,2,3,4,5,6
0-8-1997,1,2,3,4,5,6
0-9-1997,1,2,3,4,5,6
0-10-1997,2212.02130000003,4212.02130000004,1212.02129999999,3212.02130000004,5212.02130000004,6212.02130000004
0-11-1997,1,2,3,4,5,6
0-12-1997,1,2,3,4,5,6
0-13-1997,1,2,3,4,5,6
0-14-1997,1,2,3,4,5,6
0-15-1997,1,2,3,4,5,6
0-16-1997,2218.02190000003,4218.02190000004,1218.02189999999,3218.02190000004,5218.02190000004,6218.02190000004
0-17-1997,1,2,3,4,5,6
0-18-1997,1,2,3,4,5,6
0-19-1997,1,2,3,4,5,6
0-20-1997,1,2,3,4,5,6
0-21-1997,1,2,3,4,5,6
0-22-1997,2224.02250000003,4224.02250000005,1224.02249999999,3224.02250000005,5224.02250000005,6224.02250000005
0-23-1997,2225.02260000003,4225.02260000005,1225.02259999999,3225.02260000005,5225.02260000005,6225.02260000005
0-24-1997,1,2,3,4,5,6
0-25-1997,2227.02280000004,4227.02280000005,1227.02279999999,3227.02280000005,5227.02280000005,6227.02280000005
0-26-1997,1,2,3,4,5,6
0-27-1997,2229.02300000004,4229.02300000005,1229.02299999999,3229.02300000005,5229.02300000005,6229.02300000005
0-28-1997,1,2,3,4,5,6
0-29-1997,1,2,3,4,5,6
0-30-1997,2232.02330000004,4232.02330000005,1232.02329999999,3232.02330000005,5232.02330000005,6232.02330000005
0-31-1997,1,2,3,4,5,6
1-1-1997,1,2,3,4,5,6
1-2-1997,1,2,3,4,5,6
1-3-1997,1,2,3,4,5,6
1-4-1997,1,2,3,4,5,6
1-5-1997,1,2,3,4,5,6
1-6-1997,2239.02400000004,4239.02400000005,1239.02399999999,3239.02400000005,5239.02400000005,6239.02400000005
1-7-1997,2240.02410000004,4240.02410000005,1240.02409999999,3240.02410000005,5240.02410000005,6240.02410000005
1-8-1997,2241.02420000004,4241.02420000005,1241.02419999999,3241.02420000005,5241.02420000005,6241.02420000005
1-9-1997,1,2,3,4,5,6
1-10-1997,2243.02440000004,4243.02440000005,1243.02439999999,3243.02440000005,5243.02440000005,6243.02440000005
1-11-1997,2244.02450000004,4244.02450000005,1244.02449999999,3244.02450000005,5244.02450000005,6244.02450000005
1-12-1997,1,2,3,4,5,6
1-13-1997,1,2,3,4,5,6
1-14-1997,1,2,3,4,5,6
1-15-1997,2248.02490000004,4248.02490000005,1248.02489999999,3248.02490000005,5248.02490000005,6248.02490000005
1-16-1997,1,2,3,4,5,6
1-17-1997,2250.02510000004,4250.02510000005,1250.02509999999,3250.02510000005,5250.02510000005,6250.02510000005
1-18-1997,1,2,3,4,5,6
1-19-1997,2252.02530000004,4252.02530000005,1252.02529999999,3252.02530000005,5252.02530000005,6252.02530000005
2-1-1997,2262.02630000004,4262.02630000005,1262.02629999999,3262.02630000005,5262.02630000005,6262.02630000005
2-2-1997,2263.02640000004,4263.02640000005,1263.02639999999,3263.02640000005,5263.02640000005,6263.02640000005
2-3-1997,2264.02650000004,4264.02650000005,1264.02649999999,3264.02650000005,5264.02650000005,6264.02650000005
2-17-1997,2278.02790000005,4278.02790000006,1278.02789999999,3278.02790000006,5278.02790000006,6278.02790000006
2-18-1997,2279.02800000005,4279.02800000006,1279.02799999999,3279.02800000006,5279.02800000006,6279.02800000006
2-27-1997,2288.02890000005,4288.02890000006,1288.02889999999,3288.02890000006,5288.02890000006,6288.02890000006
3-4-1997,2296.02970000005,4296.02970000006,1296.02969999999,3296.02970000006,5296.02970000006,6296.02970000006
3-10-1997,2302.03030000005,4302.03030000006,1302.03029999999,3302.03030000006,5302.03030000006,6302.03030000006
3-16-1997,2308.03090000005,4308.03090000006,1308.03089999999,3308.03090000006,5308.03090000006,6308.03090000006
3-17-1997,2309.03100000005,4309.03100000006,1309.03099999999,3309.03100000006,5309.03100000006,6309.03100000006
3-19-1997,2311.03120000005,4311.03120000006,1311.03119999999,3311.03120000006,5311.03120000006,6311.03120000006
3-21-1997,2313.03140000005,4313.03140000006,1313.03139999999,3313.03140000006,5313.03140000006,6313.03140000006
3-24-1997,2316.03170000005,4316.03170000006,1316.03169999999,3316.03170000006,5316.03170000006,6316.03170000006
4-1-1997,2323.03240000005,4323.03240000007,1323.03239999999,3323.03240000007,5323.03240000007,6323.03240000007
4-2-1997,2324.03250000005,4324.03250000007,1324.03249999999,3324.03250000007,5324.03250000007,6324.03250000007
4-3-1997,2325.03260000006,4325.03260000007,1325.03259999999,3325.03260000007,5325.03260000007,6325.03260000007
4-5-1997,2327.03280000006,4327.03280000007,1327.03279999999,3327.03280000007,5327.03280000007,6327.03280000007
4-6-1997,2328.03290000006,4328.03290000007,1328.03289999999,3328.03290000007,5328.03290000007,6328.03290000007
4-10-1997,2332.03330000006,4332.03330000007,1332.03329999999,3332.03330000007,5332.03330000007,6332.03330000007
4-12-1997,2334.03350000006,4334.03350000007,1334.03349999999,3334.03350000007,5334.03350000007,6334.03350000007
4-14-1997,2336.03370000006,4336.03370000007,1336.03369999999,3336.03370000007,5336.03370000007,6336.03370000007
6-17-1997,1,2,3,4,5,6
6-18-1997,2401.04020000007,4401.04020000008,1401.04019999999,3401.04020000008,5401.04020000008,6401.04020000008
6-19-1997,2402.04030000007,4402.04030000008,1402.04029999999,3402.04030000008,5402.04030000008,6402.04030000008
6-20-1997,2403.04040000007,4403.04040000008,1403.04039999999,3403.04040000008,5403.04040000008,6403.04040000008
6-21-1997,2404.04050000007,4404.04050000008,1404.04049999999,3404.04050000008,5404.04050000008,6404.04050000008
6-22-1997,2405.04060000007,4405.04060000008,1405.04059999999,3405.04060000008,5405.04060000008,6405.04060000008
6-23-1997,2406.04070000007,4406.04070000008,1406.04069999999,3406.04070000008,5406.04070000008,6406.04070000008
6-24-1997,2407.04080000007,4407.04080000008,1407.04079999999,3407.04080000008,5407.04080000008,6407.04080000008
6-25-1997,2408.04090000007,4408.04090000008,1408.04089999999,3408.04090000008,5408.04090000008,6408.04090000008
6-26-1997,2409.04100000007,4409.04100000008,1409.04099999999,3409.04100000008,5409.04100000008,6409.04100000008
6-27-1997,2410.04110000007,4410.04110000008,1410.04109999999,3410.04110000008,5410.04110000008,6410.04110000008
6-28-1997,2411.04120000007,4411.04120000008,1411.04119999999,3411.04120000008,5411.04120000008,6411.04120000008
6-29-1997,2412.04130000007,4412.04130000008,1412.04129999999,3412.04130000008,5412.04130000008,6412.04130000008
6-30-1997,2413.04140000007,4413.04140000008,1413.04139999999,3413.04140000008,5413.04140000008,6413.04140000008
6-31-1997,2414.04150000007,4414.04150000008,1414.04149999999,3414.04150000008,5414.04150000008,6414.04150000008
7-1-1997,2415.04160000007,4415.04160000008,1415.04159999999,3415.04160000008,5415.04160000008,6415.04160000008
7-2-1997,2416.04170000007,4416.04170000008,1416.04169999999,3416.04170000008,5416.04170000008,6416.04170000008
7-3-1997,2417.04180000007,4417.04180000008,1417.04179999999,3417.04180000008,5417.04180000008,6417.04180000008
7-4-1997,2418.04190000007,4418.04190000008,1418.04189999999,3418.04190000008,5418.04190000008,6418.04190000008
7-5-1997,2419.04200000007,4419.04200000008,1419.04199999999,3419.04200000008,5419.04200000008,6419.04200000008
7-6-1997,2420.04210000007,4420.04210000009,1420.04209999999,3420.04210000009,5420.04210000009,6420.04210000009
7-7-1997,2421.04220000007,4421.04220000009,1421.04219999999,3421.04220000009,5421.04220000009,6421.04220000009
7-8-1997,1,2,3,4,5,6
8-20-1997,1,2,3,4,5,6
8-21-1997,2466.04670000008,4466.04670000009,1466.04669999999,3466.04670000009,5466.04670000009,6466.04670000009
8-22-1997,2467.04680000008,4467.04680000009,1467.04679999999,3467.04680000009,5467.04680000009,6467.04680000009
8-23-1997,2468.04690000008,4468.04690000009,1468.04689999999,3468.04690000009,5468.04690000009,6468.04690000009
8-24-1997,2469.04700000008,4469.0470000001,1469.04699999999,3469.0470000001,5469.0470000001,6469.0470000001
8-25-1997,2470.04710000008,4470.0471000001,1470.04709999999,3470.0471000001,5470.0471000001,6470.0471000001
8-26-1997,2471.04720000008,4471.0472000001,1471.04719999999,3471.0472000001,5471.0472000001,6471.0472000001
8-27-1997,2472.04730000008,4472.0473000001,1472.04729999999,3472.0473000001,5472.0473000001,6472.0473000001
8-28-1997,2473.04740000008,4473.0474000001,1473.04739999999,3473.0474000001,5473.0474000001,6473.0474000001
8-29-1997,2474.04750000009,4474.0475000001,1474.04749999999,3474.0475000001,5474.0475000001,6474.0475000001
8-30-1997,2475.04760000009,4475.0476000001,1475.04759999999,3475.0476000001,5475.0476000001,6475.0476000001
9-1-1997,2476.04770000009,4476.0477000001,1476.04769999999,3476.0477000001,5476.0477000001,6476.0477000001
9-2-1997,2477.04780000009,4477.0478000001,1477.04779999999,3477.0478000001,5477.0478000001,6477.0478000001
9-3-1997,2478.04790000009,4478.0479000001,1478.04789999999,3478.0479000001,5478.0479000001,6478.0479000001
9-4-1997,2479.04800000009,4479.0480000001,1479.04799999999,3479.0480000001,5479.0480000001,6479.0480000001
9-5-1997,2480.04810000009,4480.0481000001,1480.04809999999,3480.0481000001,5480.0481000001,6480.0481000001
0-15-1998,1,2,3,4,5,6
0-16-1998,1,2,3,4,5,6
0-17-1998,2584.05850000011,4584.05850000012,1584.05849999999,3584.05850000012,5584.05850000012,6584.05850000012
0-18-1998,2585.05860000011,4585.05860000012,1585.05859999999,3585.05860000012,5585.05860000012,6585.05860000012
0-19-1998,2586.05870000011,4586.05870000012,1586.05869999999,3586.05870000012,5586.05870000012,6586.05870000012
0-20-1998,2587.05880000011,4587.05880000012,1587.05879999999,3587.05880000012,5587.05880000012,6587.05880000012
0-21-1998,2588.05890000011,4588.05890000012,1588.05889999999,3588.05890000012,5588.05890000012,6588.05890000012
0-22-1998,2589.05900000011,4589.05900000012,1589.05899999999,3589.05900000012,5589.05900000012,6589.05900000012
0-23-1998,2590.05910000011,4590.05910000012,1590.05909999999,3590.05910000012,5590.05910000012,6590.05910000012
0-24-1998,2591.05920000011,4591.05920000012,1591.05919999999,3591.05920000012,5591.05920000012,6591.05920000012
0-25-1998,2592.05930000011,4592.05930000012,1592.05929999999,3592.05930000012,5592.05930000012,6592.05930000012
0-26-1998,2593.05940000011,4593.05940000012,1593.05939999999,3593.05940000012,5593.05940000012,6593.05940000012
0-27-1998,2594.05950000011,4594.05950000012,1594.05949999999,3594.05950000012,5594.05950000012,6594.05950000012
0-28-1998,2595.05960000011,4595.05960000012,1595.05959999999,3595.05960000012,5595.05960000012,6595.05960000012
0-29-1998,2596.05970000011,4596.05970000012,1596.05969999999,3596.05970000012,5596.05970000012,6596.05970000012
0-30-1998,2597.05980000011,4597.05980000012,1597.05979999998,3597.05980000012,5597.05980000012,6597.05980000012
0-31-1998,2598.05990000011,4598.05990000012,1598.05989999998,3598.05990000012,5598.05990000012,6598.05990000012
1-1-1998,2599.06000000011,4599.06000000012,1599.05999999998,3599.06000000012,5599.06000000012,6599.06000000012
1-2-1998,2600.06010000011,4600.06010000012,1600.06009999998,3600.06010000012,5600.06010000012,6600.06010000012
1-3-1998,2601.06020000011,4601.06020000012,1601.06019999998,3601.06020000012,5601.06020000012,6601.06020000012
1-4-1998,2602.06030000011,4602.06030000012,1602.06029999998,3602.06030000012,5602.06030000012,6602.06030000012
1-5-1998,2603.06040000011,4603.06040000012,1603.06039999998,3603.06040000012,5603.06040000012,6603.06040000012
1-6-1998,2604.06050000011,4604.06050000012,1604.06049999998,3604.06050000012,5604.06050000012,6604.06050000012
1-7-1998,1,2,3,4,5,6
1-8-1998,1,2,3,4,5,6
2-21-1998,1,2,3,4,5,6
2-22-1998,1,2,3,4,5,6
2-23-1998,2649.06500000012,4649.06500000013,1649.06499999998,3649.06500000013,5649.06500000013,6649.06500000013
2-24-1998,2650.06510000012,4650.06510000013,1650.06509999998,3650.06510000013,5650.06510000013,6650.06510000013
2-25-1998,2651.06520000012,4651.06520000013,1651.06519999998,3651.06520000013,5651.06520000013,6651.06520000013
2-26-1998,2652.06530000012,4652.06530000013,1652.06529999998,3652.06530000013,5652.06530000013,6652.06530000013
2-27-1998,2653.06540000012,4653.06540000013,1653.06539999998,3653.06540000013,5653.06540000013,6653.06540000013
2-28-1998,2654.06550000012,4654.06550000013,1654.06549999998,3654.06550000013,5654.06550000013,6654.06550000013
2-29-1998,2655.06560000012,4655.06560000013,1655.06559999998,3655.06560000013,5655.06560000013,6655.06560000013
2-30-1998,2656.06570000012,4656.06570000013,1656.06569999998,3656.06570000013,5656.06570000013,6656.06570000013
2-31-1998,2657.06580000012,4657.06580000013,1657.06579999998,3657.06580000013,5657.06580000013,6657.06580000013
3-1-1998,2658.06590000012,4658.06590000013,1658.06589999998,3658.06590000013,5658.06590000013,6658.06590000013
3-2-1998,2659.06600000012,4659.06600000013,1659.06599999998,3659.06600000013,5659.06600000013,6659.06600000013
3-3-1998,2660.06610000012,4660.06610000013,1660.06609999998,3660.06610000013,5660.06610000013,6660.06610000013
3-4-1998,2661.06620000012,4661.06620000013,1661.06619999998,3661.06620000013,5661.06620000013,6661.06620000013
3-5-1998,2662.06630000012,4662.06630000013,1662.06629999998,3662.06630000013,5662.06630000013,6662.06630000013
3-6-1998,2663.06640000012,4663.06640000013,1663.06639999998,3663.06640000013,5663.06640000013,6663.06640000013
5-26-1998,1,2,3,4,5,6
5-27-1998,1,2,3,4,5,6
5-28-1998,1,2,3,4,5,6
5-29-1998,2747.07480000014,4747.07480000015,1747.07479999998,3747.07480000015,5747.07480000015,6747.07480000015
5-30-1998,2748.07490000014,4748.07490000015,1748.07489999998,3748.07490000015,5748.07490000015,6748.07490000015
6-1-1998,2749.07500000014,4749.07500000015,1749.07499999998,3749.07500000015,5749.07500000015,6749.07500000015
6-2-1998,2750.07510000014,4750.07510000015,1750.07509999998,3750.07510000015,5750.07510000015,6750.07510000015
6-3-1998,2751.07520000014,4751.07520000015,1751.07519999998,3751.07520000015,5751.07520000015,6751.07520000015
6-4-1998,2752.07530000014,4752.07530000015,1752.07529999998,3752.07530000015,5752.07530000015,6752.07530000015
6-5-1998,2753.07540000014,4753.07540000015,1753.07539999998,3753.07540000015,5753.07540000015,6753.07540000015
6-6-1998,2754.07550000014,4754.07550000015,1754.07549999998,3754.07550000015,5754.07550000015,6754.07550000015
6-7-1998,2755.07560000014,4755.07560000015,1755.07559999998,3755.07560000015,5755.07560000015,6755.07560000015
6-8-1998,2756.07570000014,4756.07570000015,1756.07569999998,3756.07570000015,5756.07570000015,6756.07570000015
6-9-1998,2757.07580000014,4757.07580000015,1757.07579999998,3757.07580000015,5757.07580000015,6757.07580000015
6-10-1998,2758.07590000014,4758.07590000015,1758.07589999998,3758.07590000015,5758.07590000015,6758.07590000015
6-11-1998,2759.07600000014,4759.07600000015,1759.07599999998,3759.07600000015,5759.07600000015,6759.07600000015
6-12-1998,2760.07610000014,4760.07610000015,1760.07609999998,3760.07610000015,5760.07610000015,6760.07610000015
6-13-1998,2761.07620000014,4761.07620000015,1761.07619999998,3761.07620000015,5761.07620000015,6761.07620000015
6-14-1998,2762.07630000014,4762.07630000015,1762.07629999998,3762.07630000015,5762.07630000015,6762.07630000015
6-15-1998,2763.07640000014,4763.07640000015,1763.07639999998,3763.07640000015,5763.07640000015,6763.07640000015
6-16-1998,2764.07650000014,4764.07650000015,1764.07649999998,3764.07650000015,5764.07650000015,6764.07650000015
6-17-1998,2765.07660000014,4765.07660000015,1765.07659999998,3765.07660000015,5765.07660000015,6765.07660000015
6-18-1998,2766.07670000014,4766.07670000016,1766.07669999998,3766.07670000016,5766.07670000016,6766.07670000016
6-19-1998,2767.07680000014,4767.07680000016,1767.07679999998,3767.07680000016,5767.07680000016,6767.07680000016
6-20-1998,1,2,3,4,5,6
6-21-1998,1,2,3,4,5,6
6-22-1998,1,2,3,4,5,6
7-30-1998,1,2,3,4,5,6
7-31-1998,1,2,3,4,5,6
8-1-1998,1,2,3,4,5,6
8-2-1998,2812.08130000015,4812.08130000016,1812.08129999998,3812.08130000016,5812.08130000016,6812.08130000016
8-3-1998,2813.08140000015,4813.08140000016,1813.08139999998,3813.08140000016,5813.08140000016,6813.08140000016
8-4-1998,2814.08150000015,4814.08150000016,1814.08149999998,3814.08150000016,5814.08150000016,6814.08150000016
8-5-1998,2815.08160000015,4815.08160000017,1815.08159999998,3815.08160000017,5815.08160000017,6815.08160000017
8-6-1998,2816.08170000015,4816.08170000017,1816.08169999998,3816.08170000017,5816.08170000017,6816.08170000017
8-7-1998,2817.08180000015,4817.08180000017,1817.08179999998,3817.08180000017,5817.08180000017,6817.08180000017
8-8-1998,2818.08190000015,4818.08190000017,1818.08189999998,3818.08190000017,5818.08190000017,6818.08190000017
8-9-1998,2819.08200000015,4819.08200000017,1819.08199999998,3819.08200000017,5819.08200000017,6819.08200000017
8-10-1998,2820.08210000016,4820.08210000017,1820.08209999998,3820.08210000017,5820.08210000017,6820.08210000017
8-11-1998,2821.08220000016,4821.08220000017,1821.08219999998,3821.08220000017,5821.08220000017,6821.08220000017
8-12-1998,2822.08230000016,4822.08230000017,1822.08229999998,3822.08230000017,5822.08230000017,6822.08230000017
8-13-1998,2823.08240000016,4823.08240000017,1823.08239999998,3823.08240000017,5823.08240000017,6823.08240000017
8-14-1998,2824.08250000016,4824.08250000017,1824.08249999998,3824.08250000017,5824.08250000017,6824.08250000017
8-15-1998,2825.08260000016,4825.08260000017,1825.08259999998,3825.08260000017,5825.08260000017,6825.08260000017
8-16-1998,2826.08270000016,4826.08270000017,1826.08269999998,3826.08270000017,5826.08270000017,6826.08270000017
8-17-1998,1,2,3,4,5,6
8-18-1998,1,2,3,4,5,6
8-19-1998,1,2,3,4,5,6
8-20-1998,1,2,3,4,5,6
8-21-1998,1,2,3,4,5,6
8-22-1998,1,2,3,4,5,6
8-23-1998,1,2,3,4,5,6
8-24-1998,1,2,3,4,5,6
8-25-1998,1,2,3,4,5,6
9-21-1998,1,2,3,4,5,6
9-22-1998,1,2,3,4,5,6
9-23-1998,1,2,3,4,5,6
9-24-1998,1,2,3,4,5,6
9-25-1998,1,2,3,4,5,6
10-11-1998,1,2,3,4,5,6
10-12-1998,1,2,3,4,5,6
10-13-1998,1,2,3,4,5,6
10-24-1998,1,2,3,4,5,6
11-4-1998,1,2,3,4,5,6
11-7-1998,1,2,3,4,5,6
0-11-1999,1,2,3,4,5,6
0-25-1999,1,2,3,4,5,6
0-27-1999,1,2,3,4,5,6
0-28-1999,1,2,3,4,5,6
0-29-1999,1,2,3,4,5,6
0-31-1999,1,2,3,4,5,6
1-2-1999,1,2,3,4,5,6
1-4-1999,1,2,3,4,5,6
1-5-1999,1,2,3,4,5,6
1-6-1999,1,2,3,4,5,6
1-8-1999,1,2,3,4,5,6
1-9-1999,2972.09730000019,4972.0973000002,1972.09729999998,3972.0973000002,5972.0973000002,6972.0973000002
1-11-1999,2974.09750000019,4974.0975000002,1974.09749999998,3974.0975000002,5974.0975000002,6974.0975000002
1-13-1999,1,2,3,4,5,6
1-14-1999,1,2,3,4,5,6
1-16-1999,1,2,3,4,5,6
1-17-1999,2980.09810000019,4980.0981000002,1980.09809999998,3980.0981000002,5980.0981000002,6980.0981000002
