5-12-1996,1,2,3,4,5,6
3-7-1997,2299.03000000005,4299.03000000006,1299.02999999999,3299.03000000006,5299.03000000006,6299.03000000006
3-9-1997,2301.03020000005,4301.03020000006,1301.03019999999,3301.03020000006,5301.03020000006,6301.03020000006
3-14-1997,2306.03070000005,4306.03070000006,1306.03069999999,3306.03070000006,5306.03070000006,6306.03070000006
3-20-1997,2312.03130000005,4312.03130000006,1312.03129999999,3312.03130000006,5312.03130000006,6312.03130000006
3-23-1997,2315.03160000005,4315.03160000006,1315.03159999999,3315.03160000006,5315.03160000006,6315.03160000006
3-26-1997,2318.03190000005,4318.03190000006,1318.03189999999,3318.03190000006,5318.03190000006,6318.03190000006
3-27-1997,2319.03200000005,4319.03200000006,1319.03199999999,3319.03200000006,5319.03200000006,6319.03200000006
3-28-1997,2320.03210000005,4320.03210000006,1320.03209999999,3320.03210000006,5320.03210000006,6320.03210000006
4-4-1997,2326.03270000006,4326.03270000007,1326.03269999999,3326.03270000007,5326.03270000007,6326.03270000007
4-30-1997,1,2,3,4,5,6
4-31-1997,2353.03540000006,4353.03540000007,1353.03539999999,3353.03540000007,5353.03540000007,6353.03540000007
5-1-1997,2354.03550000006,4354.03550000007,1354.03549999999,3354.03550000007,5354.03550000007,6354.03550000007
5-2-1997,2355.03560000006,4355.03560000007,1355.03559999999,3355.03560000007,5355.03560000007,6355.03560000007
5-3-1997,2356.03570000006,4356.03570000007,1356.03569999999,3356.03570000007,5356.03570000007,6356.03570000007
5-4-1997,2357.03580000006,4357.03580000007,1357.03579999999,3357.03580000007,5357.03580000007,6357.03580000007
5-5-1997,2358.03590000006,4358.03590000007,1358.03589999999,3358.03590000007,5358.03590000007,6358.03590000007
5-6-1997,2359.03600000006,4359.03600000007,1359.03599999999,3359.03600000007,5359.03600000007,6359.03600000007
5-7-1997,2360.03610000006,4360.03610000007,1360.03609999999,3360.03610000007,5360.03610000007,6360.03610000007
5-8-1997,2361.03620000006,4361.03620000007,1361.03619999999,3361.03620000007,5361.03620000007,6361.03620000007
5-9-1997,2362.03630000006,4362.03630000007,1362.03629999999,3362.03630000007,5362.03630000007,6362.03630000007
5-10-1997,2363.03640000006,4363.03640000007,1363.03639999999,3363.03640000007,5363.03640000007,6363.03640000007
5-11-1997,2364.03650000006,4364.03650000007,1364.03649999999,3364.03650000007,5364.03650000007,6364.03650000007
5-12-1997,2365.03660000006,4365.03660000007,1365.03659999999,3365.03660000007,5365.03660000007,6365.03660000007
5-13-1997,2366.03670000006,4366.03670000007,1366.03669999999,3366.03670000007,5366.03670000007,6366.03670000007
5-14-1997,2367.03680000006,4367.03680000007,1367.03679999999,3367.03680000007,5367.03680000007,6367.03680000007
5-15-1997,1,2,3,4,5,6
8-5-1997,2450.04510000008,4450.04510000009,1450.04509999999,3450.04510000009,5450.04510000009,6450.04510000009
8-6-1997,2451.04520000008,4451.04520000009,1451.04519999999,3451.04520000009,5451.04520000009,6451.04520000009
8-7-1997,2452.04530000008,4452.04530000009,1452.04529999999,3452.04530000009,5452.04530000009,6452.04530000009
8-8-1997,2453.04540000008,4453.04540000009,1453.04539999999,3453.04540000009,5453.04540000009,6453.04540000009
8-9-1997,2454.04550000008,4454.04550000009,1454.04549999999,3454.04550000009,5454.04550000009,6454.04550000009
8-10-1997,2455.04560000008,4455.04560000009,1455.04559999999,3455.04560000009,5455.04560000009,6455.04560000009
8-11-1997,2456.04570000008,4456.04570000009,1456.04569999999,3456.04570000009,5456.04570000009,6456.04570000009
8-12-1997,2457.04580000008,4457.04580000009,1457.04579999999,3457.04580000009,5457.04580000009,6457.04580000009
8-13-1997,2458.04590000008,4458.04590000009,1458.04589999999,3458.04590000009,5458.04590000009,6458.04590000009
8-14-1997,2459.04600000008,4459.04600000009,1459.04599999999,3459.04600000009,5459.04600000009,6459.04600000009
8-15-1997,2460.04610000008,4460.04610000009,1460.04609999999,3460.04610000009,5460.04610000009,6460.04610000009
8-16-1997,2461.04620000008,4461.04620000009,1461.04619999999,3461.04620000009,5461.04620000009,6461.04620000009
8-17-1997,2462.04630000008,4462.04630000009,1462.04629999999,3462.04630000009,5462.04630000009,6462.04630000009
8-18-1997,2463.04640000008,4463.04640000009,1463.04639999999,3463.04640000009,5463.04640000009,6463.04640000009
8-19-1997,2464.04650000008,4464.04650000009,1464.04649999999,3464.04650000009,5464.04650000009,6464.04650000009
8-20-1997,2465.04660000008,4465.04660000009,1465.04659999999,3465.04660000009,5465.04660000009,6465.04660000009
10-14-1997,1,2,3,4,5,6
10-15-1997,1,2,3,4,5,6
10-16-1997,2522.05230000009,4522.05230000011,1522.05229999999,3522.05230000011,5522.05230000011,6522.05230000011
10-17-1997,2523.0524000001,4523.05240000011,1523.05239999999,3523.05240000011,5523.05240000011,6523.05240000011
10-18-1997,2524.0525000001,4524.05250000011,1524.05249999999,3524.05250000011,5524.05250000011,6524.05250000011
10-19-1997,2525.0526000001,4525.05260000011,1525.05259999999,3525.05260000011,5525.05260000011,6525.05260000011
10-20-1997,2526.0527000001,4526.05270000011,1526.05269999999,3526.05270000011,5526.05270000011,6526.05270000011
10-21-1997,2527.0528000001,4527.05280000011,1527.05279999999,3527.05280000011,5527.05280000011,6527.05280000011
10-22-1997,2528.0529000001,4528.05290000011,1528.05289999999,3528.05290000011,5528.05290000011,6528.05290000011
10-23-1997,2529.0530000001,4529.05300000011,1529.05299999999,3529.05300000011,5529.05300000011,6529.05300000011
10-24-1997,2530.0531000001,4530.05310000011,1530.05309999999,3530.05310000011,5530.05310000011,6530.05310000011
10-25-1997,2531.0532000001,4531.05320000011,1531.05319999999,3531.05320000011,5531.05320000011,6531.05320000011
10-26-1997,2532.0533000001,4532.05330000011,1532.05329999999,3532.05330000011,5532.05330000011,6532.05330000011
10-27-1997,2533.0534000001,4533.05340000011,1533.05339999999,3533.05340000011,5533.05340000011,6533.05340000011
10-28-1997,2534.0535000001,4534.05350000011,1534.05349999999,3534.05350000011,5534.05350000011,6534.05350000011
10-29-1997,2535.0536000001,4535.05360000011,1535.05359999999,3535.05360000011,5535.05360000011,6535.05360000011
10-30-1997,2536.0537000001,4536.05370000011,1536.05369999999,3536.05370000011,5536.05370000011,6536.05370000011
11-1-1997,1,2,3,4,5,6
11-2-1997,1,2,3,4,5,6
2-7-1998,2633.06340000012,4633.06340000013,1633.06339999998,3633.06340000013,5633.06340000013,6633.06340000013
2-8-1998,2634.06350000012,4634.06350000013,1634.06349999998,3634.06350000013,5634.06350000013,6634.06350000013
2-9-1998,2635.06360000012,4635.06360000013,1635.06359999998,3635.06360000013,5635.06360000013,6635.06360000013
2-10-1998,2636.06370000012,4636.06370000013,1636.06369999998,3636.06370000013,5636.06370000013,6636.06370000013
2-11-1998,2637.06380000012,4637.06380000013,1637.06379999998,3637.06380000013,5637.06380000013,6637.06380000013
2-12-1998,2638.06390000012,4638.06390000013,1638.06389999998,3638.06390000013,5638.06390000013,6638.06390000013
2-13-1998,2639.06400000012,4639.06400000013,1639.06399999998,3639.06400000013,5639.06400000013,6639.06400000013
2-14-1998,2640.06410000012,4640.06410000013,1640.06409999998,3640.06410000013,5640.06410000013,6640.06410000013
2-15-1998,2641.06420000012,4641.06420000013,1641.06419999998,3641.06420000013,5641.06420000013,6641.06420000013
2-16-1998,2642.06430000012,4642.06430000013,1642.06429999998,3642.06430000013,5642.06430000013,6642.06430000013
2-17-1998,2643.06440000012,4643.06440000013,1643.06439999998,3643.06440000013,5643.06440000013,6643.06440000013
2-18-1998,2644.06450000012,4644.06450000013,1644.06449999998,3644.06450000013,5644.06450000013,6644.06450000013
2-19-1998,2645.06460000012,4645.06460000013,1645.06459999998,3645.06460000013,5645.06460000013,6645.06460000013
2-20-1998,2646.06470000012,4646.06470000013,1646.06469999998,3646.06470000013,5646.06470000013,6646.06470000013
2-21-1998,2647.06480000012,4647.06480000013,1647.06479999998,3647.06480000013,5647.06480000013,6647.06480000013
2-22-1998,2648.06490000012,4648.06490000013,1648.06489999998,3648.06490000013,5648.06490000013,6648.06490000013
4-8-1998,1,2,3,4,5,6
4-9-1998,1,2,3,4,5,6
4-10-1998,1,2,3,4,5,6
4-11-1998,2698.06990000013,4698.06990000014,1698.06989999998,3698.06990000014,5698.06990000014,6698.06990000014
4-12-1998,2699.07000000013,4699.07000000014,1699.06999999998,3699.07000000014,5699.07000000014,6699.07000000014
4-13-1998,2700.07010000013,4700.07010000014,1700.07009999998,3700.07010000014,5700.07010000014,6700.07010000014
4-14-1998,2701.07020000013,4701.07020000014,1701.07019999998,3701.07020000014,5701.07020000014,6701.07020000014
4-15-1998,2702.07030000013,4702.07030000014,1702.07029999998,3702.07030000014,5702.07030000014,6702.07030000014
4-16-1998,2703.07040000013,4703.07040000014,1703.07039999998,3703.07040000014,5703.07040000014,6703.07040000014
4-17-1998,2704.07050000013,4704.07050000014,1704.07049999998,3704.07050000014,5704.07050000014,6704.07050000014
4-18-1998,2705.07060000013,4705.07060000014,1705.07059999998,3705.07060000014,5705.07060000014,6705.07060000014
4-19-1998,2706.07070000013,4706.07070000014,1706.07069999998,3706.07070000014,5706.07070000014,6706.07070000014
4-20-1998,2707.07080000013,4707.07080000014,1707.07079999998,3707.07080000014,5707.07080000014,6707.07080000014
4-21-1998,1,2,3,4,5,6
4-22-1998,1,2,3,4,5,6
4-23-1998,1,2,3,4,5,6
7-17-1998,2796.07970000015,4796.07970000016,1796.07969999998,3796.07970000016,5796.07970000016,6796.07970000016
7-18-1998,2797.07980000015,4797.07980000016,1797.07979999998,3797.07980000016,5797.07980000016,6797.07980000016
7-19-1998,2798.07990000015,4798.07990000016,1798.07989999998,3798.07990000016,5798.07990000016,6798.07990000016
7-20-1998,2799.08000000015,4799.08000000016,1799.07999999998,3799.08000000016,5799.08000000016,6799.08000000016
7-21-1998,2800.08010000015,4800.08010000016,1800.08009999998,3800.08010000016,5800.08010000016,6800.08010000016
7-22-1998,2801.08020000015,4801.08020000016,1801.08019999998,3801.08020000016,5801.08020000016,6801.08020000016
7-23-1998,2802.08030000015,4802.08030000016,1802.08029999998,3802.08030000016,5802.08030000016,6802.08030000016
7-24-1998,2803.08040000015,4803.08040000016,1803.08039999998,3803.08040000016,5803.08040000016,6803.08040000016
7-25-1998,2804.08050000015,4804.08050000016,1804.08049999998,3804.08050000016,5804.08050000016,6804.08050000016
7-26-1998,2805.08060000015,4805.08060000016,1805.08059999998,3805.08060000016,5805.08060000016,6805.08060000016
7-27-1998,2806.08070000015,4806.08070000016,1806.08069999998,3806.08070000016,5806.08070000016,6806.08070000016
7-28-1998,2807.08080000015,4807.08080000016,1807.08079999998,3807.08080000016,5807.08080000016,6807.08080000016
7-29-1998,2808.08090000015,4808.08090000016,1808.08089999998,3808.08090000016,5808.08090000016,6808.08090000016
7-30-1998,2809.08100000015,4809.08100000016,1809.08099999998,3809.08100000016,5809.08100000016,6809.08100000016
7-31-1998,2810.08110000015,4810.08110000016,1810.08109999998,3810.08110000016,5810.08110000016,6810.08110000016
8-1-1998,2811.08120000015,4811.08120000016,1811.08119999998,3811.08120000016,5811.08120000016,6811.08120000016
8-26-1998,2836.08370000016,4836.08370000017,1836.08369999998,3836.08370000017,5836.08370000017,6836.08370000017
8-27-1998,2837.08380000016,4837.08380000017,1837.08379999998,3837.08380000017,5837.08380000017,6837.08380000017
8-28-1998,2838.08390000016,4838.08390000017,1838.08389999998,3838.08390000017,5838.08390000017,6838.08390000017
8-29-1998,2839.08400000016,4839.08400000017,1839.08399999998,3839.08400000017,5839.08400000017,6839.08400000017
8-30-1998,2840.08410000016,4840.08410000017,1840.08409999998,3840.08410000017,5840.08410000017,6840.08410000017
9-1-1998,2841.08420000016,4841.08420000017,1841.08419999998,3841.08420000017,5841.08420000017,6841.08420000017
9-2-1998,2842.08430000016,4842.08430000017,1842.08429999998,3842.08430000017,5842.08430000017,6842.08430000017
9-3-1998,2843.08440000016,4843.08440000017,1843.08439999998,3843.08440000017,5843.08440000017,6843.08440000017
9-4-1998,2844.08450000016,4844.08450000017,1844.08449999998,3844.08450000017,5844.08450000017,6844.08450000017
9-5-1998,2845.08460000016,4845.08460000017,1845.08459999998,3845.08460000017,5845.08460000017,6845.08460000017
9-6-1998,2846.08470000016,4846.08470000017,1846.08469999998,3846.08470000017,5846.08470000017,6846.08470000017
9-7-1998,1,2,3,4,5,6
9-8-1998,1,2,3,4,5,6
9-9-1998,1,2,3,4,5,6
9-10-1998,1,2,3,4,5,6
9-11-1998,1,2,3,4,5,6
9-12-1998,1,2,3,4,5,6
9-13-1998,1,2,3,4,5,6
9-14-1998,1,2,3,4,5,6
9-15-1998,2855.08560000016,4855.08560000017,1855.08559999998,3855.08560000017,5855.08560000017,6855.08560000017
9-16-1998,2856.08570000016,4856.08570000017,1856.08569999998,3856.08570000017,5856.08570000017,6856.08570000017
9-17-1998,2857.08580000016,4857.08580000017,1857.08579999998,3857.08580000017,5857.08580000017,6857.08580000017
9-18-1998,2858.08590000016,4858.08590000017,1858.08589999998,3858.08590000017,5858.08590000017,6858.08590000017
9-19-1998,2859.08600000016,4859.08600000017,1859.08599999998,3859.08600000017,5859.08600000017,6859.08600000017
9-20-1998,2860.08610000016,4860.08610000017,1860.08609999998,3860.08610000017,5860.08610000017,6860.08610000017
10-3-1998,1,2,3,4,5,6
10-4-1998,1,2,3,4,5,6
10-30-1998,1,2,3,4,5,6
11-4-1998,1,2,3,4,5,6
11-16-1998,1,2,3,4,5,6
0-10-1999,2942.09430000018,4942.09430000019,1942.09429999998,3942.09430000019,5942.09430000019,6942.09430000019
0-11-1999,2943.09440000018,4943.09440000019,1943.09439999998,3943.09440000019,5943.09440000019,6943.09440000019
0-12-1999,2944.09450000018,4944.09450000019,1944.09449999998,3944.09450000019,5944.09450000019,6944.09450000019
0-13-1999,2945.09460000018,4945.09460000019,1945.09459999998,3945.09460000019,5945.09460000019,6945.09460000019
0-14-1999,2946.09470000018,4946.09470000019,1946.09469999998,3946.09470000019,5946.09470000019,6946.09470000019
0-15-1999,2947.09480000018,4947.09480000019,1947.09479999998,3947.09480000019,5947.09480000019,6947.09480000019
0-16-1999,2948.09490000018,4948.09490000019,1948.09489999998,3948.09490000019,5948.09490000019,6948.09490000019
0-17-1999,2949.09500000018,4949.09500000019,1949.09499999998,3949.09500000019,5949.09500000019,6949.09500000019
0-18-1999,2950.09510000018,4950.09510000019,1950.09509999998,3950.09510000019,5950.09510000019,6950.09510000019
0-19-1999,2951.09520000018,4951.09520000019,1951.09519999998,3951.09520000019,5951.09520000019,6951.09520000019
0-20-1999,2952.09530000018,4952.09530000019,1952.09529999998,3952.09530000019,5952.09530000019,6952.09530000019
0-21-1999,2953.09540000018,4953.09540000019,1953.09539999998,3953.09540000019,5953.09540000019,6953.09540000019
0-22-1999,2954.09550000018,4954.09550000019,1954.09549999998,3954.09550000019,5954.09550000019,6954.09550000019
0-23-1999,2955.09560000018,4955.09560000019,1955.09559999998,3955.09560000019,5955.09560000019,6955.09560000019
0-24-1999,2956.09570000018,4956.09570000019,1956.09569999998,3956.09570000019,5956.09570000019,6956.09570000019
0-25-1999,2957.09580000018,4957.09580000019,1957.09579999998,3957.09580000019,5957.09580000019,6957.09580000019
0-26-1999,2958.09590000018,4958.09590000019,1958.09589999998,3958.09590000019,5958.09590000019,6958.09590000019
0-27-1999,2959.09600000018,4959.09600000019,1959.09599999998,3959.09600000019,5959.09600000019,6959.09600000019
0-28-1999,2960.09610000018,4960.09610000019,1960.09609999998,3960.09610000019,5960.09610000019,6960.09610000019
0-29-1999,2961.09620000018,4961.09620000019,1961.09619999998,3961.09620000019,5961.09620000019,6961.09620000019
0-30-1999,2962.09630000018,4962.09630000019,1962.09629999998,3962.09630000019,5962.09630000019,6962.09630000019
0-31-1999,2963.09640000018,4963.09640000019,1963.09639999998,3963.09640000019,5963.09640000019,6963.09640000019
1-1-1999,2964.09650000018,4964.0965000002,1964.09649999998,3964.0965000002,5964.0965000002,6964.0965000002
1-2-1999,2965.09660000018,4965.0966000002,1965.09659999998,3965.0966000002,5965.0966000002,6965.0966000002
1-3-1999,2966.09670000018,4966.0967000002,1966.09669999998,3966.0967000002,5966.0967000002,6966.0967000002
1-4-1999,2967.09680000018,4967.0968000002,1967.09679999998,3967.0968000002,5967.0968000002,6967.0968000002
1-5-1999,2968.09690000019,4968.0969000002,1968.09689999998,3968.0969000002,5968.0969000002,6968.0969000002
1-6-1999,2969.09700000019,4969.0970000002,1969.09699999998,3969.0970000002,5969.0970000002,6969.0970000002
1-7-1999,2970.09710000019,4970.0971000002,1970.09709999998,3970.0971000002,5970.0971000002,6970.0971000002
1-8-1999,2971.09720000019,4971.0972000002,1971.09719999998,3971.0972000002,5971.0972000002,6971.0972000002
1-15-1999,2978.09790000019,4978.0979000002,1978.09789999998,3978.0979000002,5978.0979000002,6978.0979000002
1-16-1999,2979.09800000019,4979.0980000002,1979.09799999998,3979.0980000002,5979.0980000002,6979.0980000002
1-18-1999,2981.09820000019,4981.0982000002,1981.09819999998,3981.0982000002,5981.0982000002,6981.0982000002
1-20-1999,2983.09840000019,4983.0984000002,1983.09839999998,3983.0984000002,5983.0984000002,6983.0984000002
1-21-1999,2984.09850000019,4984.0985000002,1984.09849999998,3984.0985000002,5984.0985000002,6984.0985000002
1-22-1999,2985.09860000019,4985.0986000002,1985.09859999998,3985.0986000002,5985.0986000002,6985.0986000002
1-24-1999,2987.09880000019,4987.0988000002,1987.09879999998,3987.0988000002,5987.0988000002,6987.0988000002
1-25-1999,2988.09890000019,4988.0989000002,1988.09889999998,3988.0989000002,5988.0989000002,6988.0989000002
1-26-1999,2989.09900000019,4989.0990000002,1989.09899999998,3989.0990000002,5989.0990000002,6989.0990000002
2-7-1999,1,2,3,4,5,6
2-8-1999,1,2,3,4,5,6
